path,source,split,label,plant,disease,augmented,assigned_split
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Healthy Leaf\Augmented Banana Healthy Leaf (300).jpg,Banana Disease Recognition Dataset,,Banana - Healthy Leaf,Banana,Healthy Leaf,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Healthy Leaf\Augmented Banana Healthy Leaf (47).jpg,Banana Disease Recognition Dataset,,Banana - Healthy Leaf,Banana,Healthy Leaf,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Healthy Leaf\Augmented Banana Healthy Leaf (248).jpg,Banana Disease Recognition Dataset,,Banana - Healthy Leaf,Banana,Healthy Leaf,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Healthy Leaf\Augmented Banana Healthy Leaf (436).jpg,Banana Disease Recognition Dataset,,Banana - Healthy Leaf,Banana,Healthy Leaf,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Healthy Leaf\Augmented Banana Healthy Leaf (368).jpg,Banana Disease Recognition Dataset,,Banana - Healthy Leaf,Banana,Healthy Leaf,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Healthy Leaf\Augmented Banana Healthy Leaf (84).jpg,Banana Disease Recognition Dataset,,Banana - Healthy Leaf,Banana,Healthy Leaf,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Healthy Leaf\Augmented Banana Healthy Leaf (462).jpg,Banana Disease Recognition Dataset,,Banana - Healthy Leaf,Banana,Healthy Leaf,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Healthy Leaf\Augmented Banana Healthy Leaf (60).jpg,Banana Disease Recognition Dataset,,Banana - Healthy Leaf,Banana,Healthy Leaf,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Healthy Leaf\Augmented Banana Healthy Leaf (124).jpg,Banana Disease Recognition Dataset,,Banana - Healthy Leaf,Banana,Healthy Leaf,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Insect Pest Disease\Augmented Banana Insect Pest Disease (297).jpg,Banana Disease Recognition Dataset,,Banana - Insect Pest Disease,Banana,Insect Pest Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Insect Pest Disease\Augmented Banana Insect Pest Disease (300).jpg,Banana Disease Recognition Dataset,,Banana - Insect Pest Disease,Banana,Insect Pest Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Insect Pest Disease\Augmented Banana Insect Pest Disease (47).jpg,Banana Disease Recognition Dataset,,Banana - Insect Pest Disease,Banana,Insect Pest Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Insect Pest Disease\Augmented Banana Insect Pest Disease (248).jpg,Banana Disease Recognition Dataset,,Banana - Insect Pest Disease,Banana,Insect Pest Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Insect Pest Disease\Augmented Banana Insect Pest Disease (436).jpg,Banana Disease Recognition Dataset,,Banana - Insect Pest Disease,Banana,Insect Pest Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Insect Pest Disease\Augmented Banana Insect Pest Disease (368).jpg,Banana Disease Recognition Dataset,,Banana - Insect Pest Disease,Banana,Insect Pest Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Insect Pest Disease\Augmented Banana Insect Pest Disease (84).jpg,Banana Disease Recognition Dataset,,Banana - Insect Pest Disease,Banana,Insect Pest Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Insect Pest Disease\Augmented Banana Insect Pest Disease (462).jpg,Banana Disease Recognition Dataset,,Banana - Insect Pest Disease,Banana,Insect Pest Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Insect Pest Disease\Augmented Banana Insect Pest Disease (60).jpg,Banana Disease Recognition Dataset,,Banana - Insect Pest Disease,Banana,Insect Pest Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Insect Pest Disease\Augmented Banana Insect Pest Disease (124).jpg,Banana Disease Recognition Dataset,,Banana - Insect Pest Disease,Banana,Insect Pest Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Moko Disease\Augmented Banana Moko Disease (195).jpg,Banana Disease Recognition Dataset,,Banana - Moko Disease,Banana,Moko Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Moko Disease\Augmented Banana Moko Disease (316).jpg,Banana Disease Recognition Dataset,,Banana - Moko Disease,Banana,Moko Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Moko Disease\Augmented Banana Moko Disease (221).jpg,Banana Disease Recognition Dataset,,Banana - Moko Disease,Banana,Moko Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Moko Disease\Augmented Banana Moko Disease (53).jpg,Banana Disease Recognition Dataset,,Banana - Moko Disease,Banana,Moko Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Moko Disease\Augmented Banana Moko Disease (96).jpg,Banana Disease Recognition Dataset,,Banana - Moko Disease,Banana,Moko Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Moko Disease\Augmented Banana Moko Disease (13).jpg,Banana Disease Recognition Dataset,,Banana - Moko Disease,Banana,Moko Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Moko Disease\Augmented Banana Moko Disease (183).jpg,Banana Disease Recognition Dataset,,Banana - Moko Disease,Banana,Moko Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Moko Disease\Augmented Banana Moko Disease (188).jpg,Banana Disease Recognition Dataset,,Banana - Moko Disease,Banana,Moko Disease,True,train
Data\Banana Disease Recognition Dataset\Original Images\Original Images\Banana Moko Disease\Moko Disease (48).jpg,Banana Disease Recognition Dataset,,Banana - Moko Disease,Banana,Moko Disease,False,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Moko Disease\Augmented Banana Moko Disease (129).jpg,Banana Disease Recognition Dataset,,Banana - Moko Disease,Banana,Moko Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Panama Disease\Augmented Banana Panama Disease (229).jpg,Banana Disease Recognition Dataset,,Banana - Panama Disease,Banana,Panama Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Panama Disease\Augmented Banana Panama Disease (102).jpg,Banana Disease Recognition Dataset,,Banana - Panama Disease,Banana,Panama Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Panama Disease\Augmented Banana Panama Disease (221).jpg,Banana Disease Recognition Dataset,,Banana - Panama Disease,Banana,Panama Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Panama Disease\Augmented Banana Panama Disease (143).jpg,Banana Disease Recognition Dataset,,Banana - Panama Disease,Banana,Panama Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Panama Disease\Augmented Banana Panama Disease (157).jpg,Banana Disease Recognition Dataset,,Banana - Panama Disease,Banana,Panama Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Panama Disease\Augmented Banana Panama Disease (50).jpg,Banana Disease Recognition Dataset,,Banana - Panama Disease,Banana,Panama Disease,True,train
Data\Banana Disease Recognition Dataset\Original Images\Original Images\Banana Panama Disease\Panama Disease (41).jpg,Banana Disease Recognition Dataset,,Banana - Panama Disease,Banana,Panama Disease,False,train
Data\Banana Disease Recognition Dataset\Original Images\Original Images\Banana Panama Disease\Panama Disease (20).jpg,Banana Disease Recognition Dataset,,Banana - Panama Disease,Banana,Panama Disease,False,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Panama Disease\Augmented Banana Panama Disease (13).jpg,Banana Disease Recognition Dataset,,Banana - Panama Disease,Banana,Panama Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Panama Disease\Augmented Banana Panama Disease (147).jpg,Banana Disease Recognition Dataset,,Banana - Panama Disease,Banana,Panama Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Yellow Sigatoka Disease\Augmented Banana Yellow Sigatoka Disease (100).jpg,Banana Disease Recognition Dataset,,Banana - Yellow Sigatoka Disease,Banana,Yellow Sigatoka Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Yellow Sigatoka Disease\Augmented Banana Yellow Sigatoka Disease (124).jpg,Banana Disease Recognition Dataset,,Banana - Yellow Sigatoka Disease,Banana,Yellow Sigatoka Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Yellow Sigatoka Disease\Augmented Banana Yellow Sigatoka Disease (65).jpg,Banana Disease Recognition Dataset,,Banana - Yellow Sigatoka Disease,Banana,Yellow Sigatoka Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Yellow Sigatoka Disease\Augmented Banana Yellow Sigatoka Disease (110).jpg,Banana Disease Recognition Dataset,,Banana - Yellow Sigatoka Disease,Banana,Yellow Sigatoka Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Yellow Sigatoka Disease\Augmented Banana Yellow Sigatoka Disease (144).jpg,Banana Disease Recognition Dataset,,Banana - Yellow Sigatoka Disease,Banana,Yellow Sigatoka Disease,True,train
Data\Banana Disease Recognition Dataset\Original Images\Original Images\Banana Yellow Sigatoka Disease\Yellow Sigatoka Disease (8).jpg,Banana Disease Recognition Dataset,,Banana - Yellow Sigatoka Disease,Banana,Yellow Sigatoka Disease,False,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Yellow Sigatoka Disease\Augmented Banana Yellow Sigatoka Disease (46).jpg,Banana Disease Recognition Dataset,,Banana - Yellow Sigatoka Disease,Banana,Yellow Sigatoka Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Yellow Sigatoka Disease\Augmented Banana Yellow Sigatoka Disease (96).jpg,Banana Disease Recognition Dataset,,Banana - Yellow Sigatoka Disease,Banana,Yellow Sigatoka Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Yellow Sigatoka Disease\Augmented Banana Yellow Sigatoka Disease (37).jpg,Banana Disease Recognition Dataset,,Banana - Yellow Sigatoka Disease,Banana,Yellow Sigatoka Disease,True,train
Data\Banana Disease Recognition Dataset\Augmented images\Augmented images\Augmented Banana Yellow Sigatoka Disease\Augmented Banana Yellow Sigatoka Disease (66).jpg,Banana Disease Recognition Dataset,,Banana - Yellow Sigatoka Disease,Banana,Yellow Sigatoka Disease,True,train
Data\Bean_Dataset\angular_leaf_spot\angular_leaf_spot_183.jpg,Bean_Dataset,,Bean - Angular Leaf Spot,Bean,Angular Leaf Spot,False,test
Data\Bean_Dataset\angular_leaf_spot\angular_leaf_spot_81.jpg,Bean_Dataset,,Bean - Angular Leaf Spot,Bean,Angular Leaf Spot,False,test
Data\Bean_Dataset\angular_leaf_spot\angular_leaf_spot_83.jpg,Bean_Dataset,,Bean - Angular Leaf Spot,Bean,Angular Leaf Spot,False,test
Data\Bean_Dataset\bean_rust\bean_rust_183.jpg,Bean_Dataset,,Bean - Rust,Bean,Rust,False,test
Data\Bean_Dataset\bean_rust\bean_rust_81.jpg,Bean_Dataset,,Bean - Rust,Bean,Rust,False,test
Data\Bean_Dataset\bean_rust\bean_rust_83.jpg,Bean_Dataset,,Bean - Rust,Bean,Rust,False,test
Data\Bean_Dataset\healthy\healthy_183.jpg,Bean_Dataset,,Bean - Healthy,Bean,Healthy,False,test
Data\Bean_Dataset\healthy\healthy_81.jpg,Bean_Dataset,,Bean - Healthy,Bean,Healthy,False,test
Data\Bean_Dataset\healthy\healthy_83.jpg,Bean_Dataset,,Bean - Healthy,Bean,Healthy,False,test
Data\Black Gram Leaf\Cercospora leaf spot\IMG_20241101_131625.jpg,Black Gram Leaf,,Black Gram - Cercospora leaf spot,Black Gram,Cercospora leaf spot,False,test
Data\Black Gram Leaf\Cercospora leaf spot\IMG_20241101_132654.jpg,Black Gram Leaf,,Black Gram - Cercospora leaf spot,Black Gram,Cercospora leaf spot,False,test
Data\Black Gram Leaf\Cercospora leaf spot\IMG_20241101_130537.jpg,Black Gram Leaf,,Black Gram - Cercospora leaf spot,Black Gram,Cercospora leaf spot,False,test
Data\Black Gram Leaf\Healthy\IMG20241104114744.jpg,Black Gram Leaf,,Black Gram - Healthy,Black Gram,Healthy,False,test
Data\Black Gram Leaf\Healthy\20241104_110941.jpg,Black Gram Leaf,,Black Gram - Healthy,Black Gram,Healthy,False,test
Data\Black Gram Leaf\Healthy\IMG20241104113024.jpg,Black Gram Leaf,,Black Gram - Healthy,Black Gram,Healthy,False,test
Data\Black Gram Leaf\Insect\IMG_20241031_162439.jpg,Black Gram Leaf,,Black Gram - Insect,Black Gram,Insect,False,test
Data\Black Gram Leaf\Insect\IMG_20241031_163558.jpg,Black Gram Leaf,,Black Gram - Insect,Black Gram,Insect,False,test
Data\Black Gram Leaf\Insect\IMG_20241031_190415.jpg,Black Gram Leaf,,Black Gram - Insect,Black Gram,Insect,False,test
Data\Black Gram Leaf\Leaf Crinkle\20241104_155041(0).jpg,Black Gram Leaf,,Black Gram - Leaf Crinkle,Black Gram,Leaf Crinkle,False,test
Data\Black Gram Leaf\Leaf Crinkle\20241104_155137.jpg,Black Gram Leaf,,Black Gram - Leaf Crinkle,Black Gram,Leaf Crinkle,False,test
Data\Black Gram Leaf\Leaf Crinkle\20241104_152830.jpg,Black Gram Leaf,,Black Gram - Leaf Crinkle,Black Gram,Leaf Crinkle,False,test
Data\Black Gram Leaf\Yellow Mosaic\IMG_20241101_141742.jpg,Black Gram Leaf,,Black Gram - Yellow Mosaic,Black Gram,Yellow Mosaic,False,test
Data\Black Gram Leaf\Yellow Mosaic\20241104_161241.jpg,Black Gram Leaf,,Black Gram - Yellow Mosaic,Black Gram,Yellow Mosaic,False,test
Data\Black Gram Leaf\Yellow Mosaic\20241104_165324 (1).jpg,Black Gram Leaf,,Black Gram - Yellow Mosaic,Black Gram,Yellow Mosaic,False,test
Data\corn\Blight\Corn_Blight (60).jpg,corn,,Corn - Blight,Corn,Blight,False,test
Data\corn\Blight\Corn_Blight (321).JPG,corn,,Corn - Blight,Corn,Blight,False,test
Data\corn\Blight\Corn_Blight (322).JPG,corn,,Corn - Blight,Corn,Blight,False,test
Data\corn\Common_Rust\Corn_Common_Rust (631).JPG,corn,,Corn - Common Rust,Corn,Common Rust,False,test
Data\corn\Common_Rust\Corn_Common_Rust (1078).JPG,corn,,Corn - Common Rust,Corn,Common Rust,False,test
Data\corn\Common_Rust\Corn_Common_Rust (762).JPG,corn,,Corn - Common Rust,Corn,Common Rust,False,test
Data\corn\Gray_Leaf_Spot\Corn_Gray_Spot (522).jpg,corn,,Corn - Gray Leaf Spot,Corn,Gray Leaf Spot,False,test
Data\corn\Gray_Leaf_Spot\Corn_Gray_Spot (1).jpg,corn,,Corn - Gray Leaf Spot,Corn,Gray Leaf Spot,False,test
Data\corn\Gray_Leaf_Spot\Corn_Gray_Spot (476).JPG,corn,,Corn - Gray Leaf Spot,Corn,Gray Leaf Spot,False,test
Data\corn\Healthy\Corn_Health (883).jpg,corn,,Corn - Healthy,Corn,Healthy,False,test
Data\corn\Healthy\Corn_Health (808).jpg,corn,,Corn - Healthy,Corn,Healthy,False,test
Data\corn\Healthy\Corn_Health (546).jpg,corn,,Corn - Healthy,Corn,Healthy,False,test
Data\Jute Leaf Disease Detection\Cescospora Leaf Spot\Cescospora_leaf_spot  (4).jpg,Jute Leaf Disease Detection,,Jute - Cescospora Leaf Spot,Jute,Cescospora Leaf Spot,False,test
Data\Jute Leaf Disease Detection\Cescospora Leaf Spot\Cescospora_leaf_spot  (256).jpg,Jute Leaf Disease Detection,,Jute - Cescospora Leaf Spot,Jute,Cescospora Leaf Spot,False,test
Data\Jute Leaf Disease Detection\Cescospora Leaf Spot\Cescospora_leaf_spot  (262).jpg,Jute Leaf Disease Detection,,Jute - Cescospora Leaf Spot,Jute,Cescospora Leaf Spot,False,test
Data\Jute Leaf Disease Detection\Golden Mosaic\Golden_Mosaic (220).jpg,Jute Leaf Disease Detection,,Jute - Golden Mosaic,Jute,Golden Mosaic,False,test
Data\Jute Leaf Disease Detection\Golden Mosaic\Golden_Mosaic (47).jpg,Jute Leaf Disease Detection,,Jute - Golden Mosaic,Jute,Golden Mosaic,False,test
Data\Jute Leaf Disease Detection\Golden Mosaic\Golden_Mosaic (76).jpg,Jute Leaf Disease Detection,,Jute - Golden Mosaic,Jute,Golden Mosaic,False,test
Data\Jute Leaf Disease Detection\Healthy Leaf\Healthy (62).jpg,Jute Leaf Disease Detection,,Jute - Healthy Leaf,Jute,Healthy Leaf,False,test
Data\Jute Leaf Disease Detection\Healthy Leaf\Healthy (91).jpg,Jute Leaf Disease Detection,,Jute - Healthy Leaf,Jute,Healthy Leaf,False,test
Data\Jute Leaf Disease Detection\Healthy Leaf\Healthy (132).jpg,Jute Leaf Disease Detection,,Jute - Healthy Leaf,Jute,Healthy Leaf,False,test
Data\rice_leaf_diseases\Bacterial leaf blight\DSC_0373.JPG,rice_leaf_diseases,,Rice - Bacterial leaf blight,Rice,Bacterial leaf blight,False,test
Data\rice_leaf_diseases\Bacterial leaf blight\DSC_0384.JPG,rice_leaf_diseases,,Rice - Bacterial leaf blight,Rice,Bacterial leaf blight,False,test
Data\rice_leaf_diseases\Bacterial leaf blight\DSC_0399.JPG,rice_leaf_diseases,,Rice - Bacterial leaf blight,Rice,Bacterial leaf blight,False,test
Data\rice_leaf_diseases\Brown spot\DSC_0107.jpg,rice_leaf_diseases,,Rice - Brown spot,Rice,Brown spot,False,test
Data\rice_leaf_diseases\Brown spot\DSC_0118.jpg,rice_leaf_diseases,,Rice - Brown spot,Rice,Brown spot,False,test
Data\rice_leaf_diseases\Brown spot\DSC_0305.JPG,rice_leaf_diseases,,Rice - Brown spot,Rice,Brown spot,False,test
Data\rice_leaf_diseases\Leaf smut\DSC_0313.JPG,rice_leaf_diseases,,Rice - Leaf smut,Rice,Leaf smut,False,test
Data\rice_leaf_diseases\Leaf smut\DSC_0328.jpg,rice_leaf_diseases,,Rice - Leaf smut,Rice,Leaf smut,False,test
Data\rice_leaf_diseases\Leaf smut\DSC_0505.jpg,rice_leaf_diseases,,Rice - Leaf smut,Rice,Leaf smut,False,test
Data\watermelon\watermelon___anthracnose\IMG_4159.jpg,watermelon,,Watermelon - Anthracnose,Watermelon,Anthracnose,False,test
Data\watermelon\watermelon___anthracnose\IMG_4122.jpg,watermelon,,Watermelon - Anthracnose,Watermelon,Anthracnose,False,test
Data\watermelon\watermelon___anthracnose\IMG_4066.jpg,watermelon,,Watermelon - Anthracnose,Watermelon,Anthracnose,False,test
Data\watermelon\watermelon___downy_mildew\IMG_2185.jpg,watermelon,,Watermelon - Downy Mildew,Watermelon,Downy Mildew,False,test
Data\watermelon\watermelon___downy_mildew\IMG_2226.jpg,watermelon,,Watermelon - Downy Mildew,Watermelon,Downy Mildew,False,test
Data\watermelon\watermelon___downy_mildew\IMG_2408.jpg,watermelon,,Watermelon - Downy Mildew,Watermelon,Downy Mildew,False,test
Data\watermelon\watermelon___healthy\IMG_2910.jpg,watermelon,,Watermelon - Healthy,Watermelon,Healthy,False,test
Data\watermelon\watermelon___healthy\IMG_2571.jpg,watermelon,,Watermelon - Healthy,Watermelon,Healthy,False,test
Data\watermelon\watermelon___healthy\IMG_2862.jpg,watermelon,,Watermelon - Healthy,Watermelon,Healthy,False,test
Data\watermelon\watermelon___mosaic_virus\IMG_3025.jpg,watermelon,,Watermelon - Mosaic Virus,Watermelon,Mosaic Virus,False,test
Data\watermelon\watermelon___mosaic_virus\IMG_3050.jpg,watermelon,,Watermelon - Mosaic Virus,Watermelon,Mosaic Virus,False,test
Data\watermelon\watermelon___mosaic_virus\IMG_1910.jpg,watermelon,,Watermelon - Mosaic Virus,Watermelon,Mosaic Virus,False,test
Data\Pomegranate Fruit Diseases Dataset for Deep Learning Models\Pomegranate Diseases Dataset\Pomegranate Diseases Dataset\Alternaria\IMG_20230916_121415_1.jpg,Pomegranate Fruit Diseases Dataset for Deep Learning Models,,Pomegranate - Alternaria,Pomegranate,Alternaria,False,test
Data\Pomegranate Fruit Diseases Dataset for Deep Learning Models\Pomegranate Diseases Dataset\Pomegranate Diseases Dataset\Alternaria\IMG_20230916_125931_1.jpg,Pomegranate Fruit Diseases Dataset for Deep Learning Models,,Pomegranate - Alternaria,Pomegranate,Alternaria,False,test
